time,clean_flux,noisy_flux
260.2446601042757,0.9998754,0.9993234980399632
260.2650930544405,0.9996699,0.9971089488624998
260.285525904379,0.99970984,0.9983618364020913
260.30595895431907,0.9995872,1.00014796036138
260.32639190401824,0.9997691,0.9976467925780965
260.3468247534911,0.9997109,0.9980245825971757
260.3672577029647,0.99984443,0.9995252683281324
260.387690752199,0.99969447,1.0005409935611977
260.40812360120617,0.9999176,0.9979163782767614
260.4285565502141,0.9996745,0.9991170827247425
260.44898959898273,1.0000515,1.0013143509991171
260.46942244752427,0.9999058,0.9997505864514491
260.48985539606656,0.99959767,0.9989134831552944
260.5102884443695,1.0000918,0.9996254163263799
260.5307212926782,0.99967897,1.0019358344933313
260.551154240522,0.99989694,1.003233205460289
260.57158718835854,0.99997294,0.9995833371397519
260.5920202362031,0.99971354,0.9961317981485598
260.6124530838133,0.9995541,0.9993768294965439
260.63288603118417,1.0000156,0.9990478421950482
260.65331907833024,0.9999151,0.9997269726052583
260.6737519254748,1.0000777,0.9984387070100731
260.69418487238,0.9998055,0.9987466812113688
260.7146177192917,0.99996525,1.0035673210043452
260.7350507659721,1.0001701,0.9993640776576096
260.75548371241166,0.9997081,1.0004811063696444
260.77591665862565,0.9998447,0.9975316733445491
260.79634960483963,0.9996443,0.9996360658952876
260.81678255104634,0.99977195,0.9991579644605514
260.8372153967939,1.0000337,0.9971411213509627
260.85764834254223,0.9999317,1.002711457119902
260.8780813880512,0.99997604,0.9980469788963432
260.8985143335667,0.9999825,1.0008366596307572
260.9189471788486,0.9998876,1.0000129941188247
260.93938022389193,0.9998434,0.9987513197652607
260.959813068941,1.0001359,0.9976710432996083
260.980246013758,0.99996054,1.000665531100415
261.00067905833566,0.99973047,1.0019097006922344
261.0211119029191,0.9999111,1.0028126714128953
261.0415448472704,0.9999339,0.9988190730903879
261.0619777916145,0.99993414,1.0009992413191966
261.08241073550016,1.0001357,1.0037048919976157
261.10284367938584,0.99998945,1.0003150979605557
261.1232766232715,0.99985033,1.000101813114295
261.14370966691786,0.99995226,1.000032710279427
261.1641425103371,0.9999699,1.0015292286986297
261.184575453517,0.99992687,1.0025995031187205
261.20500829670345,0.9998263,1.002087118194917
261.2254413398914,0.99999917,0.9962410487703274
261.24587428261293,1.0002463,0.9975710312944862
261.2663071253264,1.0005139,1.0000067922120264
261.2867401678159,1.0002879,1.002495993620514
261.3071731102973,1.0000825,1.0049534507322064
261.32760605255316,0.99995947,0.9988791547585205
261.34803889457544,0.9999977,0.9964362396749831
261.36847193659924,1.00022,0.9997261120642227
261.38890487838216,0.9999238,1.000786854655282
261.4093377201716,0.99986106,0.9985696132441564
261.42977076148964,1.000015,1.0000615385606275
261.450203703047,1.0000397,0.999937794746218
261.49106958523043,1.0001913,1.0026080524664345
261.51150252608204,0.9999197,1.0016311991575886
261.53193536694016,1.0003803,0.9997441600331378
261.5523683075662,0.999962,0.9969234397279197
261.5728013479529,1.0001965,1.000549549136569
261.59323428834614,1.0000165,1.000827124199533
261.61366712850577,1.000421,1.0013917605433609
261.6341001684268,1.0001462,1.0026664240473024
261.65453310835437,1.0000994,0.9995092603796208
261.67496594804834,1.0000097,1.0000446833550034
261.69539888750296,1.0000557,0.9952247784113066
261.7158319269656,1.0000663,0.9986433530750268
261.7362647661939,0.99999684,1.002249062166835
261.7566977054157,0.9998801,0.9997571043940712
261.7771307441799,1.0000895,1.001482917403014
261.79756358317536,1.0001068,0.9997597746854412
261.81799652169866,0.99989116,0.9986958079850365
261.83842946022924,1.0001931,0.9987875917422707
261.8588623987598,1.0001636,1.0012960711838228
261.87929533681745,1.000057,1.0000719341779023
261.89972827488236,1.0002415,1.0008960433259808
261.92016131294076,1.0000103,0.9995973167408532
261.9405941507721,1.0000036,0.9998555489223642
261.96102708837134,1.0000308,0.9963803331244523
261.98146012573125,1.0002265,0.9973536108790826
262.0018929630969,1.0004998,1.0015907809512041
262.0223259002305,1.0000261,1.0027380934110106
262.04275873736333,1.0001831,1.0020470733193896
262.0631917742576,1.0002387,1.0029987341411843
262.0836247109255,0.99980724,0.9974054277556776
262.10405764759344,0.9999689,0.9977496758548479
262.12449058402126,1.0000561,0.999246539546533
262.14492352045636,1.0001551,1.0003796394998576
262.1653564564185,1.0001142,1.0012486815099442
262.18578929262003,1.0000495,1.0021807765463688
262.2062223283574,1.0002505,0.9990944134352235
262.226655264094,1.0002192,0.9956576708583401
262.24708809970616,1.0001656,1.0029767677801749
262.2675211350943,1.000268,0.9995345170650644
262.28795397036447,0.99998045,0.9987585029135871
262.3083869055117,0.99993473,1.0005315877646475
262.3288198404334,0.99957496,0.9997964910898859
262.3492527752387,0.99975646,1.0026690993353042
262.3696857100367,0.9997868,1.0015675700086182
262.39011864449276,0.9997259,0.997799052656052
262.4105515789488,1.0001491,1.0009280239368603
262.43098451316473,1.0001016,0.9991339209573684
262.4514174472715,1.0001676,1.001596278425044
262.47185048126266,1.0000666,1.0031960484807296
262.4922833150122,1.0004371,0.9994222324523145
262.5127162486533,1.0000235,1.0001561684158742
262.53314908217726,1.0001929,1.000244129678404
262.55358211557905,1.0002161,1.0016424893573768
262.5740150487545,1.0000483,0.9956866039757211
262.5944478819292,1.0000955,0.9992602777443961
262.61488091486535,1.0000187,0.995076118595119
262.63531384757516,1.0000851,0.999581900567857
262.65574678028497,1.0002668,1.002456246420502
262.6761796127539,1.0004121,0.9993181327413108
262.69661264511524,1.0001298,1.0024950432218191
262.7170455773594,1.0000349,0.9990376248445005
262.73747840936267,0.9998921,1.0013533544174344
262.75791144125833,1.0002964,1.0015131919068105
262.7783443730368,0.99976724,1.0008997948857619
262.79877720469085,1.0000755,1.0034371355402234
262.81921023612085,1.0001341,1.0042196835309678
262.8396431675501,1.000091,1.0018353579471073
262.86007599873847,1.0001936,1.000144773677783
262.88050892970205,1.0003058,1.0016030590639697
262.9009419606664,1.0003178,1.0002228347180828
262.9213747913891,1.0001261,1.0014264565814368
262.94180772200343,1.000281,0.9985997225543937
262.9622407525021,1.0002681,1.0004050572141028
262.9826736827599,1.0002669,0.9972036261531256
263.00310651302425,1.0000172,1.00066704571435
263.0235394430565,1.0001905,0.9965989565390737
263.04397247296583,1.0001771,0.9993282451190322
263.0644053026481,1.000304,0.9965064279473008
263.0848382323311,1.0002213,0.9993868988308486
263.10527126177476,1.0003479,1.000042813913874
263.12570409110776,1.0002043,1.0034031271026427
263.1461370202087,1.0001273,1.0026775823557328
263.1665700493031,1.0004619,1.0043486986440366
263.18700287817046,0.99999833,1.0031948409192748
263.20743580692215,1.0001165,1.0027595911104659
263.22786873555015,1.000315,1.000133083143032
263.2483016639526,1.0001892,0.9996682469913564
263.2687345922386,1.0001696,0.9977904874820746
263.28916752040095,1.000227,0.9992345701694816
263.3096005484549,1.0003841,1.0003672297336055
263.33003337639093,1.0003009,1.0042036594954449
263.3504663040876,1.000292,1.0007331055749025
263.3708991316744,0.99989307,0.9980841210757054
263.39133215914626,1.0003383,0.9998689811823338
263.4117650864937,1.0001994,1.000014025071197
263.43219801361556,1.0000856,0.9994028392871117
263.452630940621,1.0002189,0.9973748884998279
263.4730638675028,1.0001122,1.001158950720846
263.4934967942754,1.0000577,1.0014792956365053
263.5139297208152,0.99993354,1.0003383746794667
263.53436264734773,1.0001726,0.996558791037716
263.5547955736547,0.9999988,0.9991193552437959
263.5752283998445,0.99998045,1.0010096886848616
263.5956614257957,1.0000086,1.0004035705497358
263.6160943517534,1.0000452,0.9995035515686623
263.63652717747755,1.0005797,1.0005118644737914
263.6569602030795,1.000181,1.0029004729026205
263.67739312857157,1.0001854,1.0032982448992902
263.69782595383003,0.99988407,0.9980559693743172
263.718258879082,1.0002378,1.003378512962579
263.7386918041084,1.0001504,0.9994436643289832
263.75912472901837,0.9997902,0.9987896566324994
263.77955765368824,1.0001605,0.9979170952103573
263.79999067836616,1.0003672,1.0001666954406565
263.8204235028097,0.9998022,0.9986608637675948
263.84085642713035,1.0001348,1.00312778945013
263.8612892513411,1.0000402,1.0020374349145085
263.8817222754369,0.9997827,1.0015818345953698
